,wave_name,name,varname,retained,label
25756,w5,hedbwpd,,,Chronic: diagnosed Parkinsons Disease fed forward
25757,w5,hedbdpd,,,Whether confirms Parkinsons Disease diagnosis
25758,w5,hedbmpd,,,Reason disputed Parkinsons disease diagnosis fed forward
25759,w5,hedbspd,,,Whether still has Parkinsons Disease
25760,w5,hedbwps,,,Chronic: diagnosed psychiatric condition fed forward
25761,w5,hedbdps,,,Whether confirms psychiatric condition diagnosis
25762,w5,hedbmps,,,Reason disputed psychiatric condition diagnosis fed forward
25763,w5,hedbwad,,,Chronic: diagnosed Alzheimers Disease fed forward
25764,w5,hedbdad,,,Whether confirms Alzheimers Disease diagnosis
25765,w5,hedbmad,,,Reason disputed Alzheimers Disease diagnosis fed forward
25766,w5,hedbwde,,,Chronic: diagnosed dementia fed forward
25767,w5,hedbdde,,,Whether confirms dementia diagnosis
25768,w5,hedbmde,,,Reason disputed dementia diagnosis fed forward
25769,w5,hedbsde,,,Whether still has dementia
25770,w5,hedbwbl,,,Chronic: diagnosed blood disorder fed forward
25771,w5,hedbdbl,,,Whether confirms blood disorder diagnosis
25772,w5,hedbmbl,,,Reason disputed blood disorder diagnosis fed forward
25773,w5,hedbsbl,,,Whether still has blood disorder
25774,w5,hediblu,,,Chronic: lung disease diagnosis newly reported
25775,w5,hedibas,,,Chronic: asthma diagnosis newly reported
25776,w5,hedibar,,,Chronic: arthritis diagnosis newly reported
25777,w5,hedibos,,,Chronic: osteoporosis diagnosis newly reported
25778,w5,hedibca,,,Chronic: cancer diagnosis newly reported
25779,w5,hedibpd,,,Chronic: Parkinsons Disease diagnosis newly reported
25780,w5,hedibps,,,Chronic: psychiatric condition newly reported
25781,w5,hedibad,,,Chronic: Alzheimers Disease diagnosis newly reported
25782,w5,hedibde,,,Chronic: dementia diagnosis newly reported
25783,w5,hedibbl,,,Chronic: blood disorder diagnosis newly reported
25784,w5,hedib96,,,Chronic: no new diagnosis reported
25785,w5,helng,,,Whether taking medication for lung condition
25786,w5,helngb,,,Whether taking medication to prevent return of lung condition
25787,w5,heama,,,Whether taking medication for asthma
25788,w5,heamb,,,Whether taking medication for preventing asthma
25789,w5,heartoa,,,Whether has osteoarthritis
25790,w5,heartra,,,Whether has rheumatoid arthritis
25791,w5,heartot,,,Whether has other kind of arthritis
25792,w5,heoste,,,osteoporosis: whether doctor or nurse recommended calcium pills or vitamin d
25793,w5,heostea,,,osteoporosis: whether takes calcium pills or vitamin d
25794,w5,heosteb,,,osteoporosis: whether doctor or nurse recommended medication
25795,w5,heostec,,,osteoporosis: whether taking medication
25796,w5,heosted,,,osteoporosis: whether medicines recommended within 3 months of learning had it
25797,w5,heagfr,,,Month told had arthritis since last interview
25798,w5,heagfry,,,Year told had arthritis since last interview
25799,w5,heagf,,,Age first told had arthritis
25800,w5,hearta,,,Arthritis (joint pain): whether doctor or nurse discussed what it will be like
25801,w5,heartb,,,Arthritis (joint pain): whether doctor/nurse said how to keep it from worsening
25802,w5,heartc,,,Arthritis (joint pain): whether doctor or nurse talked about treatment
25803,w5,heartd,,,Arthritis (joint pain): whether doctor/nurse talked about purpose of treatment
25804,w5,hearte,,,Arthritis (joint pain): whether parecetamol suggested as first medication
25805,w5,heleuk,,,Type of blood disorder has
25806,w5,heaggr,,,Month told had cancer since last interview
25807,w5,heaggry,,,Year told had cancer since last interview
25808,w5,heagg,,,Age first told had cancer
25809,w5,heagkr,,,"Month told had leukaemia, lymphoma since last interview"
25810,w5,heagkry,,,"Year told had leukaemia, lymphoma since last interview"
25811,w5,heagk,,,"Age told had leukaemia, lymphoma"
25812,w5,hecanaa,,,Organ or part of body in which cancer started
25813,w5,hecanb,,,Cancer: whether received treatment in last 2 years
25814,w5,hecanbb,,,Leukaemia or lymphoma: whether received treatment since last interview
25815,w5,heprkr,,,Month told had Parkinsons Disease since last interview
25816,w5,heprkry,,,Year told had Parkinsons Disease since last interview
25817,w5,heprk,,,Age told had Parkinsons Disease
25818,w5,heaghr,,,Month told had psychiatric problems since last interview
25819,w5,heaghry,,,Year told had psychiatric problems since last interview
25820,w5,heagh,,,Age told had psychiatric problems
25821,w5,hepsyha,,,Psychiatric problem has: hallucinations
25822,w5,hepsyan,,,Psychiatric problem has: anxiety
25823,w5,hepsyde,,,Psychiatric problem has: depression
25824,w5,hepsyem,,,Psychiatric problem has: emotional problems
25825,w5,hepsysc,,,Psychiatric problem has: schizophrenia
25826,w5,hepsyps,,,Psychiatric problem has: psychosis
25827,w5,hepsymo,,,Psychiatric problem has: mood swings
25828,w5,hepsyma,,,Psychiatric problem has: manic depression
25829,w5,hepsy95,,,Psychiatric problem has: other
25830,w5,heyrc,,,Psychiatric problems: whether experienced any in last 2 years 
25831,w5,heagir,,,Month told had Alzheimers Disease since last interview
25832,w5,heagiry,,,Year told had Alzheimers Disease since last interview
25833,w5,heagi,,,Age told had Alzheimers Disease
25834,w5,heagjr,,,Month told had dementia since last interview
25835,w5,heagjry,,,Year told had dementia since last interview
25836,w5,heagj,,,Age told had dementia
25837,w5,hefla,,,Whether fallen down
25838,w5,heflb,,,Number times have fallen down
25839,w5,heflc,,,Fall: whether injured seriously enough to need medical treatment
25840,w5,hefrac,,,Whether fractured hip
25841,w5,heji,,,Whether had joint replacement
25842,w5,hejiaa1,,,Whether right hip joint replaced
25843,w5,hejiaa2,,,Whether left hip joint replaced
25844,w5,hejiaa3,,,Whether right knee joint replaced
25845,w5,hejiaa4,,,Whether left knee joint replaced
25846,w5,hejiaa5,,,Whether other joint replaced
25847,w5,hejibrh,,,Reason for right hip replacement
25848,w5,hejiblh,,,Reason for left hip replacement
25849,w5,hejibrk,,,Reason for right knee replacement
25850,w5,hejiblk,,,Reason for left knee replacement
25851,w5,hejion,,,Whether joint replacement paid for privately or by NHS
25852,w5,heiqa,,,Whether proxy able to answer what sample member was like 2 years ago
25853,w5,heiqb,,,Ability to remember things about family/friends compared to last interview
25854,w5,heiqc,,,Ability to remember recent events compared to last interview
25855,w5,heiqd,,,Ability to remember conversations a few days later compared to last interview
25856,w5,heiqe,,,Ability to remember own address/telephone number compared to last interview
25857,w5,heiqf,,,Ability to remember what day/month it is compared to last interview
25858,w5,heiqg,,,Ability to remember where things are usually kept compared to last interview
25859,w5,heiqh,,,Ability to remember things kept in different place compared to last interview
25860,w5,heiqi,,,Knowledge of how to work familiar machines compared to last interview
25861,w5,heiqj,,,Ability to learn to use new gadgets compared to last interview
25862,w5,heiqk,,,Ability to learn new things in general compared to last interview
25863,w5,heiql,,,Ability to follow a story in a book/TV compared to last interview
25864,w5,heiqm,,,Ability to make decisions on everyday matters compared to last interview
25865,w5,heiqn,,,Ability to handle money for shopping compared to last interview
25866,w5,heiqo,,,Ability to handle financial matters compared to last interview
25867,w5,heiqp,,,Ability to handle arthrimetic problems compared to last interview
25868,w5,heiqq,,,Ability to reason things through compared to last interview
25869,w5,hepain,,,Whether often troubled with pain
25870,w5,hepaa,,,Severity of pain most of the time
25871,w5,hepawba,,,Whether feel pain in back
25872,w5,hepawhi,,,Whether feel pain in hips
25873,w5,hepawkn,,,Whether feel pain in knees
25874,w5,hepawfe,,,Whether feel pain in feet
25875,w5,hepawmo,,,Whether feel pain in mouth or teeth
25876,w5,hepawot,,,Whether feel pain elsewhere
25877,w5,hepawal,,,Whether feel pain all over
25878,w5,hepab,,,Whether states cannot walk
25879,w5,hepab1,,,Whether confirms cannot or never walks or does sometimes walk on flat surface
25880,w5,hebck,,,Back pain rating walking on flat surface
25881,w5,hehip,,,Hip pain rating walking on flat surface
25882,w5,hekne,,,Knee pain rating walking on flat surface
25883,w5,hefet,,,Foot pain rating walking on flat surface
25884,w5,heknea,,,Knee pain: how long been bothered by it (has osteoarthritis)
25885,w5,hekneb,,,Knee pain: whether physiotherapy or exercise been recommended (has osteoarthritis)
25886,w5,heknec,,,Knee pain: whether taken up treatment recommendation (has osteoarthritis)
25887,w5,hekned,,,Knee pain: done other type exercise to control pain (has osteoarthritis)
25888,w5,hehipa,,,Hip pain: how long bothered by it (has osteoarthritis)
25889,w5,hehipb,,,hip pain: whether done any exercise to control hip pain (has osteoarthritis)
25890,w5,hepmed,,,knee or hip pain: whether taking medication (has osteoarthritis)
25891,w5,HeKneF,,," Does your treatment, whether medication or exercise, control your knee pain? (QInd.QHe.QHE5.Qre.HeKneF)"
25892,w5,hehipc,,,Hip pain: whether medication or exercise controls pain (has osteoarthritis)
25893,w5,HepSur,,, Has a doctor or surgeon recommended that you should have surgery or joint replacement? (QInd.QHe.QHE5.Qre.HepSur)
25894,w5,HepOrth,,, Did you see an orthopaedic specialist? (QInd.QHe.QHE5.Qre.HepOrth)
25895,w5,hepag,,,Pain: how long been bothering you (if moderate or severe)
25896,w5,hepaj,,,Pain: whether currently receiving treatment
25897,w5,hepak3,,,Pain: whether treatment controls pain
25898,w5,heank,,,Whether ever had chest pain lasting half an hour or more
25899,w5,heana,,,Rose angina: whether ever had pain or discomfort in chest
25900,w5,heanb,,,Rose angina: whether gets pain walking uphill or hurrying
25901,w5,heanc,,,Rose angina: whether gets pain walking uphill or hurrying on most occasions
25902,w5,heand,,,Rose angina: whether gets pain walking at ordinary pace on level ground
25903,w5,heand1,,,Reason never walks uphill (or at ordinary pace on level ground)
25904,w5,heane,,,Rose angina: whether gets pain walking on level ground on most occasions
25905,w5,heanf,,,Rose angina: what action takes when gets pain while walking
25906,w5,heang,,,Rose angina: result when stand still
25907,w5,heanh,,,Rose angina: how soon pain goes away
25908,w5,heanius,,,Rose angina: pain in sternum (upper or middle)
25909,w5,heanils,,,Rose angina: pain in lower sternum
25910,w5,heanslc,,,Rose angina: pain in left anterior chest
25911,w5,heansla,,,Rose angina: pain in left arm
25912,w5,heansrc,,,Rose angina: pain in right anterior chest
25913,w5,heansra,,,Rose angina: pain in right arm
25914,w5,heans95,,,Rose angina: pain elsewhere
25915,w5,heanl,,,angina-type pain: whether spoken to doctor or nurse about it
25916,w5,hehrta2,,,angina-type pain: whether anticoagulation medication suggested by doctor
25917,w5,hehrtb2,,,angina-type pain: whether taking anticogulant medication
25918,w5,hehrtc2,,,angina-type pain: whether taking warfarin
25919,w5,hehrtd2,,,angina-type pain: whether ever had inr test for how thin blood is on warfarin
25920,w5,hehrte2,,,angina-type pain: whether had inr blood test in past 12 weeks
25921,w5,hehrtf2,,,angina-type pain: whether had inr blood test in past 4 weeks
25922,w5,hechol2,,,angina symptom : whether doctor has discussed action to lower cholesterol
25923,w5,hechola2,,,angina symptom: whether taken action
25924,w5,heanmus,,,Rose angina: pain in sternum (upper or middle) (merged)
25925,w5,heanmls,,,Rose angina: pain in lower sternum (merged)
25926,w5,heanmlc,,,Rose angina: pain in left anterior chest (merged)
25927,w5,heanmla,,,Rose angina: pain in left arm (merged)
25928,w5,heanmrc,,,Rose angina: pain in right anterior chest (merged)
25929,w5,heanmra,,,Rose angina: pain in right arm (merged)
25930,w5,heanm85,,,Rose angina: pain at other site (merged)
25931,w5,heanim86,,,Rose angina: irrelevant response given about site of pain (merged)
25932,w5,HeHrtMd,,,"Angina, MI, diabetes, stroke: whether taking blood-thinning medication"
25933,w5,herosmd,,,Whether take medication to control chest pain
25934,w5,herpa,,,Phlegm from chest: whether usually brings up any first thing in winter
25935,w5,herpb,,,Phlegm from chest: whether usually brings up any during day or night in winter
25936,w5,herpc,,,Phlegm from chest: whether brings it up on most days for as much as 3 months/yr
25937,w5,herpd,,,Shortness of breath: whether has when hurrying on level/walking up slight hill
25938,w5,herpe,,,Shortness of breath: whether has it when walking with people of own age on level
25939,w5,herpe1,,,Shortness of breath: reason for never walking uphill (or on level ground)
25940,w5,herpf,,,Shortness of breath: whether has to stop when walking at own pace on level
25941,w5,herpg,,,Wheezing in chest: whether had attacks at any time in last 12 months
25942,w5,herph,,,Shortness of breath: whether woken at night with attack at any time in last year
25943,w5,herpi,,,Shortness of breath : whether ever had attacks with wheezing
25944,w5,herpj,,,Shortness of breath: whether breathing normal between attacks
25945,w5,HeCda,,, Do you get pain or discomfort in either of your legs which comes on when you walk ? (QInd.QHe.QHE8.Qre.HeCda)
25946,w5,HeCdb,,, Does this pain ever begin when you are standing still or sitting? (QInd.QHe.QHE8.Qre.HeCdb)
25947,w5,HeCdc,,, Do you get it if you walk uphill or hurry? (QInd.QHe.QHE8.Qre.HeCdc)
25948,w5,HeCdc1,,, Do you never walk uphill/hurry because... READ OUT... CODE ONE ONLY (QInd.QHe.QHE8.Qre.HeCdc1)
25949,w5,HeCdd,,, Do you get it when you walk at an ordinary pace on the level? (QInd.QHe.QHE8.Qre.HeCdd)
25950,w5,HeCdd1,,, Do you never ^walk because ... READ OUT... CODE ONE ONLY. (QInd.QHe.QHE8.Qre.HeCdd1)
25951,w5,HeCde,,, If you stand still does the pain usually... INTERVIEWER: Read out... (QInd.QHe.QHE8.Qre.HeCde)
25952,w5,hecdfca,,,... Calf muscle? (QInd.QHe.QHE8.Qre.HeCdf1)
25953,w5,hecdfth,,,... Thigh or buttocks? (QInd.QHe.QHE8.Qre.HeCdf2)
25954,w5,hecdfot,,,... Somewhere else? (QInd.QHe.QHE8.Qre.HeCdf3)
